year,pid,age,sex,marstat,educ,inctot,k6sum,outcome,label_outcome,label_sex,label_education
2021,101,73,1,20,201,24901,5,0,No,Male,High school graduate
2021,101,41,2,10,504,31200,0,0,No,Female,Other degree
2021,102,50,1,10,201,168000,0,0,No,Male,High school graduate
2021,101,82,2,20,201,79698,0,0,No,Female,High school graduate
2021,101,30,1,10,400,52722,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,30,2,10,400,54474,9,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,2,10,115,35714,3,0,No,Female,Grade 11
2021,102,65,1,10,201,37673,2,0,No,Male,High school graduate
2021,101,71,1,10,504,38770,0,0,No,Male,Other degree
2021,102,72,2,10,400,79110,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,35,1,50,201,42000,0,0,No,Male,High school graduate
2021,101,47,1,10,400,177108,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,52,2,10,400,188972,11,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,53,1,30,400,172395,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,61,2,30,301,13269,6,0,No,Female,"Some college, no degree"
2021,101,37,2,10,400,60000,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,38,1,10,504,60000,2,0,No,Male,Other degree
2021,101,62,1,10,202,53965,0,0,No,Male,GED or equivalent
2021,102,56,2,10,504,35345,1,0,No,Female,Other degree
2021,101,69,2,10,501,127767,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,85,1,10,400,38067,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,62,2,10,301,39936,0,0,No,Female,"Some college, no degree"
2021,102,72,1,10,400,8964,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,29,2,50,504,35360,0,0,No,Female,Other degree
2021,101,78,2,20,400,22578,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,42,2,30,201,30045,5,0,No,Female,High school graduate
2021,103,25,2,10,504,12000,2,0,No,Female,Other degree
2021,101,74,2,10,400,27500,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,75,1,10,202,27500,1,0,No,Male,GED or equivalent
2021,101,85,1,20,114,40000,0,0,No,Male,Grade 10
2021,101,48,1,30,504,64950,13,1,Yes,Male,Other degree
2021,101,70,1,30,201,15145,8,0,No,Male,High school graduate
2021,101,30,2,10,501,44000,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,82,1,10,400,78188,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,81,2,10,400,77744,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,2,10,504,10005,1,0,No,Female,Other degree
2021,102,77,1,10,504,10005,0,0,No,Male,Other degree
2021,101,67,1,30,201,52800,11,0,No,Male,High school graduate
2021,101,34,1,10,113,15080,2,0,No,Male,Grade 9
2021,101,69,2,20,114,24147,3,0,No,Female,Grade 10
2021,101,39,1,50,201,58560,4,0,No,Male,High school graduate
2021,101,74,2,30,501,23498,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,75,1,30,400,41418,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,56,1,50,201,10092,4,0,No,Male,High school graduate
2021,102,58,1,50,201,24000,2,0,No,Male,High school graduate
2021,101,71,2,30,400,327518,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,28,1,10,201,25480,4,0,No,Male,High school graduate
2021,102,27,2,10,301,48000,14,1,Yes,Female,"Some college, no degree"
2021,101,71,1,10,400,49452,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,70,2,10,501,49452,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,70,1,50,400,74683,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,66,1,50,400,65181,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,65,1,10,501,88193,9,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,69,1,20,501,44585,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,73,1,30,115,54984,0,0,No,Male,Grade 11
2021,101,56,1,10,301,13255,1,0,No,Male,"Some college, no degree"
2021,102,56,2,10,504,78055,3,0,No,Female,Other degree
2021,103,21,1,50,115,10857,1,0,No,Male,Grade 11
2021,102,65,1,10,202,57200,0,0,No,Male,GED or equivalent
2021,102,76,2,10,201,5501,4,0,No,Female,High school graduate
2021,101,32,1,10,301,50055,0,0,No,Male,"Some college, no degree"
2021,102,31,2,10,201,33707,0,0,No,Female,High school graduate
2021,101,56,1,30,400,58600,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,57,1,10,501,65572,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,53,2,10,400,100714,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,23,1,50,504,21393,2,0,No,Male,Other degree
2021,101,75,2,30,501,114257,8,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,301,76,2,50,501,55000,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,80,2,20,504,12120,3,0,No,Female,Other degree
2021,101,28,1,10,301,24960,2,0,No,Male,"Some college, no degree"
2021,102,51,2,10,201,7066,0,0,No,Female,High school graduate
2021,103,54,1,10,106,25000,0,0,No,Male,Grade 3
2021,104,26,1,50,301,32153,2,0,No,Male,"Some college, no degree"
2021,105,22,1,50,201,1500,15,1,Yes,Male,High school graduate
2021,101,46,2,30,201,54566,0,0,No,Female,High school graduate
2021,102,27,2,40,201,33634,0,0,No,Female,High school graduate
2021,101,70,1,30,301,21361,2,0,No,Male,"Some college, no degree"
2021,101,66,2,30,504,78993,3,0,No,Female,Other degree
2021,101,37,2,30,201,13255,2,0,No,Female,High school graduate
2021,101,78,1,10,501,267993,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,67,1,30,116,25480,2,0,No,Male,"12th grade, no diploma"
2021,101,68,2,30,116,10224,4,0,No,Female,"12th grade, no diploma"
2021,101,79,1,10,201,20240,5,0,No,Male,High school graduate
2021,102,76,2,10,501,20240,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,66,1,10,201,18804,0,0,No,Male,High school graduate
2021,102,63,2,10,201,34804,0,0,No,Female,High school graduate
2021,102,70,1,10,202,45600,1,0,No,Male,GED or equivalent
2021,101,38,1,10,501,154000,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,66,2,50,504,23668,0,0,No,Female,Other degree
2021,101,55,2,10,301,63705,2,0,No,Female,"Some college, no degree"
2021,102,67,1,10,504,35705,5,0,No,Male,Other degree
2021,103,22,1,50,301,45813,0,0,No,Male,"Some college, no degree"
2021,101,73,2,10,504,49650,5,0,No,Female,Other degree
2021,102,76,1,10,501,49650,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,64,1,30,201,86000,0,0,No,Male,High school graduate
2021,101,83,2,20,113,16800,0,0,No,Female,Grade 9
2021,101,69,2,30,301,10632,1,0,No,Female,"Some college, no degree"
2021,101,66,2,30,114,13000,5,0,No,Female,Grade 10
2021,101,73,1,10,201,11696,13,1,Yes,Male,High school graduate
2021,102,71,2,10,201,11696,23,1,Yes,Female,High school graduate
2021,101,51,2,10,201,10188,0,0,No,Female,High school graduate
2021,102,54,1,10,201,15000,4,0,No,Male,High school graduate
2021,103,20,2,50,115,17500,0,0,No,Female,Grade 11
2021,101,36,2,50,201,18166,0,0,No,Female,High school graduate
2021,101,56,2,30,501,20190,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,71,1,40,301,42575,4,0,No,Male,"Some college, no degree"
2021,101,57,2,10,201,42705,0,0,No,Female,High school graduate
2021,103,27,1,50,400,130000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,63,1,30,201,46368,1,0,No,Male,High school graduate
2021,101,34,2,10,400,81937,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,60,2,10,301,17000,0,0,No,Female,"Some college, no degree"
2021,101,41,2,30,400,77378,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,52,2,30,400,42240,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,27,1,10,400,42017,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,26,2,10,400,102583,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,50,1,10,109,24000,0,0,No,Male,Grade 6
2021,101,53,1,30,201,44803,0,0,No,Male,High school graduate
2021,101,44,2,50,201,20000,0,0,No,Female,High school graduate
2021,101,25,2,50,115,20000,0,0,No,Female,Grade 11
2021,103,29,1,50,201,10400,0,0,No,Male,High school graduate
2021,101,82,2,30,400,27948,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,42,1,10,504,30185,10,0,No,Male,Other degree
2021,102,21,2,50,115,21840,5,0,No,Female,Grade 11
2021,101,71,2,10,201,30009,0,0,No,Female,High school graduate
2021,102,71,1,10,201,76009,0,0,No,Male,High school graduate
2021,102,36,2,50,400,65000,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,33,1,50,400,36046,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,79,2,20,202,29464,2,0,No,Female,GED or equivalent
2021,101,49,2,10,400,47507,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,49,1,10,501,150010,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,34,2,10,501,46950,5,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,36,1,10,400,43440,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,27,2,10,301,45000,1,0,No,Female,"Some college, no degree"
2021,101,57,1,30,202,25720,18,1,Yes,Male,GED or equivalent
2021,102,76,2,40,108,5100,8,0,No,Female,Grade 5
2021,101,56,1,50,202,10080,0,0,No,Male,GED or equivalent
2021,301,23,2,50,301,7300,18,1,Yes,Female,"Some college, no degree"
2021,103,25,2,50,201,4372,2,0,No,Female,High school graduate
2021,101,66,2,30,201,10720,13,1,Yes,Female,High school graduate
2021,101,56,1,10,109,46800,0,0,No,Male,Grade 6
2021,101,71,2,20,102,30160,12,0,No,Female,Never attended/kindergarten only
2021,101,63,2,10,201,22213,0,0,No,Female,High school graduate
2021,102,67,1,10,301,22213,0,0,No,Male,"Some college, no degree"
2021,101,59,2,10,201,38000,3,0,No,Female,High school graduate
2021,102,56,1,10,202,35400,2,0,No,Male,GED or equivalent
2021,103,38,1,10,202,22872,0,0,No,Male,GED or equivalent
2021,101,27,1,50,201,49000,0,0,No,Male,High school graduate
2021,101,71,1,10,503,140753,2,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,72,2,10,503,138475,3,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,59,2,10,400,110241,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,67,1,10,501,112631,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,79,1,30,504,34075,7,0,No,Male,Other degree
2021,101,58,2,30,201,11304,16,1,Yes,Female,High school graduate
2021,102,59,1,30,202,35000,0,0,No,Male,GED or equivalent
2021,103,40,2,40,201,14080,18,1,Yes,Female,High school graduate
2021,104,20,2,50,114,14560,4,0,No,Female,Grade 10
2021,102,47,2,10,301,6000,14,1,Yes,Female,"Some college, no degree"
2021,101,78,2,20,504,48000,0,0,No,Female,Other degree
2021,101,47,1,10,501,55117,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,43,2,10,400,53608,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,10,400,52010,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,105,81,2,10,504,60000,1,0,No,Female,Other degree
2021,106,83,1,10,503,15000,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,71,1,30,115,12400,6,0,No,Male,Grade 11
2021,201,65,1,40,201,9464,0,0,No,Male,High school graduate
2021,101,61,2,50,504,148990,0,0,No,Female,Other degree
2021,101,65,2,50,504,25100,0,0,No,Female,Other degree
2021,101,59,2,10,400,50,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,53,1,10,400,180050,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,85,1,50,400,7884,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,73,1,50,400,30000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,36,2,50,202,1500,3,0,No,Female,GED or equivalent
2021,101,38,1,10,113,35360,0,0,No,Male,Grade 9
2021,104,38,2,10,114,29120,0,0,No,Female,Grade 10
2021,101,61,2,20,202,26000,1,0,No,Female,GED or equivalent
2021,101,59,2,30,301,75332,3,0,No,Female,"Some college, no degree"
2021,101,63,2,10,501,13200,11,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,71,1,10,400,54142,6,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,74,1,10,400,92800,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,2,20,201,17364,2,0,No,Female,High school graduate
2021,101,29,2,10,400,165244,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,30,1,10,501,119650,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,52,2,10,400,23500,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,51,1,10,201,23500,7,0,No,Male,High school graduate
2021,103,21,1,50,201,7784,5,0,No,Male,High school graduate
2021,101,33,1,50,201,62400,3,0,No,Male,High school graduate
2021,101,65,1,10,501,56183,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,61,2,10,400,38635,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,57,1,10,400,49140,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,57,2,10,504,110320,4,0,No,Female,Other degree
2021,101,40,1,50,114,6600,6,0,No,Male,Grade 10
2021,102,66,2,10,400,114500,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,64,1,10,400,60500,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,10,400,192796,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,25,1,50,201,60360,8,0,No,Male,High school graduate
2021,101,53,2,10,400,9600,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,50,1,10,504,17345,1,0,No,Male,Other degree
2021,101,38,2,40,114,8017,3,0,No,Female,Grade 10
2021,101,53,2,30,301,55000,2,0,No,Female,"Some college, no degree"
2021,101,66,2,30,201,13200,15,1,Yes,Female,High school graduate
2021,101,62,1,30,400,30000,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,68,2,10,501,10800,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,69,1,10,501,51742,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,73,2,50,201,23464,0,0,No,Female,High school graduate
2021,101,61,1,10,503,56775,5,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,102,56,2,10,501,56775,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,61,2,20,201,41600,0,0,No,Female,High school graduate
2021,102,35,2,50,116,50000,0,0,No,Female,"12th grade, no diploma"
2021,101,82,1,10,301,72138,0,0,No,Male,"Some college, no degree"
2021,102,75,2,10,201,45809,1,0,No,Female,High school graduate
2021,101,42,1,50,201,41000,2,0,No,Male,High school graduate
2021,101,34,2,30,201,31200,6,0,No,Female,High school graduate
2021,101,37,2,10,501,138000,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,40,1,10,501,104000,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,85,1,10,400,170804,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,84,2,10,400,108961,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,46,1,50,201,20000,0,0,No,Male,High school graduate
2021,101,36,2,20,400,9600,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,47,2,50,504,45799,2,0,No,Female,Other degree
2021,101,64,2,20,400,34846,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,37,1,10,111,15233,6,0,No,Male,Grade 8
2021,102,33,2,10,111,15233,7,0,No,Female,Grade 8
2021,102,46,1,10,113,38000,0,0,No,Male,Grade 9
2021,104,24,1,50,301,31200,0,0,No,Male,"Some college, no degree"
2021,105,23,1,50,116,31200,0,0,No,Male,"12th grade, no diploma"
2021,101,37,2,50,201,38896,0,0,No,Female,High school graduate
2021,101,54,2,10,400,49000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,71,2,20,301,20000,8,0,No,Female,"Some college, no degree"
2021,101,75,1,30,113,8400,6,0,No,Male,Grade 9
2021,101,66,1,10,501,22058,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,64,2,10,503,143058,0,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,70,1,10,201,41600,0,0,No,Male,High school graduate
2021,103,65,2,30,202,30000,5,0,No,Female,GED or equivalent
2021,101,33,2,30,503,103000,0,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,101,75,2,20,501,82415,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,79,2,30,504,156362,1,0,No,Female,Other degree
2021,101,44,1,10,400,172513,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,50,2,10,501,49513,6,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,43,2,10,201,40169,0,0,No,Female,High school graduate
2021,101,57,1,50,201,70000,1,0,No,Male,High school graduate
2021,101,80,2,10,201,35000,0,0,No,Female,High school graduate
2021,102,78,1,10,400,35000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,52,2,30,504,15600,0,0,No,Female,Other degree
2021,102,23,2,50,400,48037,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,22,2,50,504,13200,0,0,No,Female,Other degree
2021,101,59,2,30,114,17928,15,1,Yes,Female,Grade 10
2021,101,54,2,10,504,277082,9,0,No,Female,Other degree
2021,101,61,1,40,201,12756,4,0,No,Male,High school graduate
2021,101,33,1,10,501,154914,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,31,2,10,501,82010,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,103,23,2,50,301,4500,12,0,No,Female,"Some college, no degree"
2021,102,20,2,50,116,2000,0,0,No,Female,"12th grade, no diploma"
2021,101,65,1,10,400,58000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,54,2,10,504,20000,0,0,No,Female,Other degree
2021,103,25,1,50,301,30000,0,0,No,Male,"Some college, no degree"
2021,104,19,1,50,111,2575,0,0,No,Male,Grade 8
2021,102,28,1,50,201,35000,1,0,No,Male,High school graduate
2021,101,30,1,10,301,70174,1,0,No,Male,"Some college, no degree"
2021,101,73,2,30,504,30917,10,0,No,Female,Other degree
2021,101,43,1,10,504,45000,1,0,No,Male,Other degree
2021,102,35,2,10,114,35000,1,0,No,Female,Grade 10
2021,101,65,1,10,109,35000,0,0,No,Male,Grade 6
2021,102,62,2,10,109,9000,0,0,No,Female,Grade 6
2021,103,27,2,50,114,4278,2,0,No,Female,Grade 10
2021,101,65,1,10,504,48500,0,0,No,Male,Other degree
2021,102,61,2,10,400,125500,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,27,2,50,400,29275,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,51,1,10,400,43000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,37,2,10,504,68640,2,0,No,Female,Other degree
2021,102,38,1,10,201,72800,0,0,No,Male,High school graduate
2021,101,70,1,20,301,14816,2,0,No,Male,"Some college, no degree"
2021,101,72,1,20,201,74783,3,0,No,Male,High school graduate
2021,102,70,2,10,501,49000,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,65,2,50,504,14208,0,0,No,Female,Other degree
2021,101,65,1,30,400,174566,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,48,1,10,301,50748,0,0,No,Male,"Some college, no degree"
2021,102,45,2,10,113,50748,0,0,No,Female,Grade 9
2021,103,23,2,50,301,29120,0,0,No,Female,"Some college, no degree"
2021,104,21,2,50,201,31200,0,0,No,Female,High school graduate
2021,101,77,1,10,201,52075,0,0,No,Male,High school graduate
2021,102,82,2,10,301,52075,0,0,No,Female,"Some college, no degree"
2021,101,32,2,10,504,26000,0,0,No,Female,Other degree
2021,102,28,1,10,301,48000,1,0,No,Male,"Some college, no degree"
2021,102,51,1,10,113,29000,0,0,No,Male,Grade 9
2021,105,21,1,50,201,12000,12,0,No,Male,High school graduate
2021,101,72,1,10,501,72000,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,73,2,10,501,54755,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,68,1,40,301,42505,1,0,No,Male,"Some college, no degree"
2021,101,36,1,50,202,1400,0,0,No,Male,GED or equivalent
2021,101,67,1,50,503,284236,1,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,55,2,30,504,60000,0,0,No,Female,Other degree
2021,103,19,1,50,114,9360,0,0,No,Male,Grade 10
2021,101,70,2,20,301,26556,4,0,No,Female,"Some college, no degree"
2021,101,52,2,30,400,98946,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,67,2,10,201,38123,1,0,No,Female,High school graduate
2021,102,68,1,10,201,38123,4,0,No,Male,High school graduate
2021,101,50,2,10,501,125000,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,59,1,10,201,125000,0,0,No,Male,High school graduate
2021,102,66,2,10,501,277082,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,58,2,50,501,49735,3,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,23,1,50,201,35000,2,0,No,Male,High school graduate
2021,101,85,2,20,201,18000,13,1,Yes,Female,High school graduate
2021,102,68,1,50,301,19200,5,0,No,Male,"Some college, no degree"
2021,101,64,2,30,201,32076,8,0,No,Female,High school graduate
2021,101,54,1,10,400,82816,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,51,2,10,301,6190,0,0,No,Female,"Some college, no degree"
2021,104,23,1,50,400,24960,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,68,1,10,400,24000,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,42,1,50,111,6000,0,0,No,Male,Grade 8
2021,101,70,2,10,201,35482,0,0,No,Female,High school graduate
2021,102,73,1,10,201,28482,0,0,No,Male,High school graduate
2021,101,83,1,10,400,17000,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,70,2,10,400,17000,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,70,1,30,201,16500,0,0,No,Male,High school graduate
2021,102,23,1,50,111,4722,0,0,No,Male,Grade 8
2021,101,52,1,10,504,148370,5,0,No,Male,Other degree
2021,102,50,2,10,501,370,4,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,71,1,10,400,172027,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,68,2,10,400,145339,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,40,1,50,501,105000,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,32,2,50,400,7500,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,46,2,10,201,57601,5,0,No,Female,High school graduate
2021,101,42,2,30,504,21000,6,0,No,Female,Other degree
2021,101,73,1,10,504,93060,8,0,No,Male,Other degree
2021,102,64,2,10,201,40000,1,0,No,Female,High school graduate
2021,101,45,2,50,109,14867,0,0,No,Female,Grade 6
2021,101,55,1,20,201,122000,2,0,No,Male,High school graduate
2021,101,67,2,10,201,57076,3,0,No,Female,High school graduate
2021,102,74,1,10,201,98190,3,0,No,Male,High school graduate
2021,102,48,1,10,202,9600,14,1,Yes,Male,GED or equivalent
